publish_date,content,time_24h,corrected_date,injury_severity,affected_party,primary_accident_type_code,age,ages_after_driven_by,driver_age_min,location,street,locality,day_of_week_num,rush_hour,rain_today,rain_last_3h,roadworks_nearby,street_had_speed_camera,vehicle_type_score,age_min_encoded,time_period
13/03/2025,"Six people were rushed to hospital on Thursday following a crash between a double-decker and a car in Żebbuġ, Gozo. The police said the accident was reported at around 2.45pm on Triq ir-Rabat. The Optare bus was being driven by a 45-year-old man from Xewkija, while the vehicle - a Toyota Vitz - was being driven by a 35-year-old Egyptian national. Both drivers and four bus passengers - two men and two women aged in their 70s - were rushed to the Gozo General Hospital. While the bus driver was not injured, the car driver suffered grievous injuries.  The passengers suffered slight injuries.  Police investigations are ongoing.",14:45,13/03/2025,minor,driver,COLL,"['45', '35']","[45, 35]",35,"Triq ir-Rabat, Żebbuġ",Triq ir-Rabat,Żebbuġ,3,0,FALSE,FALSE,FALSE,FALSE,4,2,Afternoon
14/03/2025,"Updated: 3.30pm A truck driver was grievously injured when his vehicle overturned, spilling an entire load of construction sand across the road near Mdina on Friday morning. The accident happened on Triq Buqana in Rabat at around 10am. The spillage caused both carriageways of the main road leading to Mġarr to be closed to traffic. The driver of the DAC truck - a 35-year-old man from Marsascala - was taken to hospital by ambulance.  In a Facebook post, Transport Malta announced it had closed the road in both directions until the vehicle and the sand were cleared away.  ROTA urges segregation of high-speed traffic, bicycles  In a statement on Friday afternoon, bicycle advocacy group ROTA said the crash flagged the urgent need for better road safety measures, particularly for bicycle users. The truck, the NGO said, ended up within the bicycle lane, where, had there been a bicycle user, they could have been fatally injured. ""The current road design offers no protection for cyclists, and this tragic event highlights the pressing need for proper segregation between high-speed traffic and vulnerable road users, particularly those on bicycles,"" ROTA said. The need for protected bicycle lanes is not just a local issue - the matter has also been flagged in international road safety guidelines such as the CROW guidelines. These guidelines emphasise the importance of segregation in high-speed areas and the need for roads that are forgiving of human error, the group noted. ""In simple terms, we must ensure that the consequences of mistakes – whether made by a driver or a cyclist – are not fatal. Sadly, Malta is still without a legally binding national cycling policy that will outline clear standards for the design and implementation of safe and effective bicycle lanes. ""We cannot allow cyclists to be subjected to what is, at best, a makeshift effort that often amounts to nothing more than a splash of green paint and some rumble strips. It is not enough. Bicycle lanes need to be designed to protect cyclists – physically separated from traffic in high-speed areas, with sufficient space and barriers to prevent accidents.""",10:00,14/03/2025,death,cyclist,OTH,['35'],[],35,"Triq Buqana in Rabat, Rabat",Triq Buqana in Rabat,Rabat,4,1,FALSE,FALSE,FALSE,FALSE,4,2,Morning
15/03/2025,"Three people were taken to hospital with minor injuries following a crash on Triq Għajn Dwieli on Friday night that also damaged three parked cars. The incident in Paola was reported to the police at around 10.30pm, a police spokesperson told Times of Malta. The road leading to Cottonera was temporarily closed as a result.  It involved a Renault Captur driven by  34-year-old Kalkara man and BMW 525 driven by a male 39-year-old from Birkirkara. The driver of the Renault was slightly injured in the incident while the BMW driver was taken to hospital but discharged with no injuries. A 24-year-old woman from St Paul’s Bay who was riding in the BMW’s passenger seat was also taken to hospital for treatment. No information about her medical condition was available at the time of publication but she is not in any danger, the police said.",22:30,14/03/2025,minor,driver,COLL,"['34', '39', '24']","[34, 39]",34,"Triq Għajn Dwieli, Paola",Triq Għajn Dwieli,Paola,4,0,FALSE,FALSE,FALSE,FALSE,2,2,Evening
15/03/2025,"Three people were taken to hospital with minor injuries following a crash on Triq Għajn Dwieli on Friday night that also damaged three parked cars. The incident in Paola was reported to the police at around 10.30pm, a police spokesperson told Times of Malta. The road leading to Cottonera was temporarily closed as a result.  It involved a Renault Captur driven by  34-year-old Kalkara man and BMW 525 driven by a male 39-year-old from Birkirkara. The driver of the Renault was slightly injured in the incident while the BMW driver was taken to hospital but discharged with no injuries. A 24-year-old woman from St Paul’s Bay who was riding in the BMW’s passenger seat was also taken to hospital for treatment. No information about her medical condition was available at the time of publication but she is not in any danger, the police said.",22:30,14/03/2025,minor,motorcyclist,COLL,"['34', '39', '24']","[34, 39]",34,"Triq Għajn Dwieli, Paola",Triq Għajn Dwieli,Paola,4,0,FALSE,FALSE,FALSE,FALSE,3,2,Evening
16/03/2025,"This morning at around 0800hrs, a 40-year-old man from Ħaż-Żabbar, was hospitalised at Mater Dei following a traffic accident along the Coast Road in Naxxar.Preliminary investigations showed that the man was riding a Honda CBR motorcycle, lost control and crashed.He was assisted by a medical team and taken to hospital by an ambulance. Later he was certified with serious injuries.Magistrate Dr Joseph Mifsud LL.D was informed about the case and appointed a Magisterial Inquiry whilst Police investigation is still on going.",08:00,16/03/2025,serious,motorcyclist,FXOBJ,['40'],[],40,"Coast Road, Naxxar",Coast Road,Naxxar,6,0,FALSE,FALSE,FALSE,TRUE,1,2,Morning
22/03/2025,"A motorcyclist was critically injured when he collided with a bus at an accident blackspot in Għajnsielem early on Saturday morning. The biker, a 32-year-old man from Victoria, was riding a Yamaha motorcycle on Triq l-Imġarr at 5.45am when he crashed with an Otokar bus being driven by a 31-year-old man from St Paul’s Bay. A medical team was called to the site and rushed the victim to Gozo General Hospital for treatment. Doctors there certified him as being seriously injured and he was subsequently transferred to Mater Dei Hospital for further treatment. Magistrate Brigitte Sultana is leading an inquiry into the case.",05:45,22/03/2025,minor,driver,COLL,"['32', '31']",[31],31,"Triq l-Imġarr, Għajnsielem",Triq l-Imġarr,Għajnsielem,5,0,FALSE,FALSE,FALSE,FALSE,4,2,Night
22/03/2025,"A motorcyclist was critically injured when he collided with a bus at an accident blackspot in Għajnsielem early on Saturday morning. The biker, a 32-year-old man from Victoria, was riding a Yamaha motorcycle on Triq l-Imġarr at 5.45am when he crashed with an Otokar bus being driven by a 31-year-old man from St Paul’s Bay. A medical team was called to the site and rushed the victim to Gozo General Hospital for treatment. Doctors there certified him as being seriously injured and he was subsequently transferred to Mater Dei Hospital for further treatment. Magistrate Brigitte Sultana is leading an inquiry into the case.",05:45,22/03/2025,serious,motorcyclist,COLL,"['32', '31']",[31],31,"Triq l-Imġarr, Għajnsielem",Triq l-Imġarr,Għajnsielem,5,0,FALSE,FALSE,FALSE,FALSE,4,2,Night
22/03/2025,"A woman was left with serious injuries following a traffic accident in Nadur on Saturday afternoon. The accident, which occurred on Triq ir-Rabat at around 1.30pm, saw the BMW driven by the woman, a 43-year-old Sannat resident, involved a collision with an ERF truck driven by a 26-year-old man from Xewkija. A medical team attended the scene and the woman was taken to Gozo General Hospital for further treatment, where her injuries were certified as serious.  Investigations into the incident are ongoing.",13:30,22/03/2025,serious,driver,COLL,"['43', '26']","[43, 26]",26,"Triq ir-Rabat, Nadur",Triq ir-Rabat,Nadur,5,0,FALSE,FALSE,FALSE,FALSE,4,1,Afternoon
22/03/2025,"A woman was left with serious injuries following a traffic accident in Nadur on Saturday afternoon. The accident, which occurred on Triq ir-Rabat at around 1.30pm, saw the BMW driven by the woman, a 43-year-old Sannat resident, involved a collision with an ERF truck driven by a 26-year-old man from Xewkija. A medical team attended the scene and the woman was taken to Gozo General Hospital for further treatment, where her injuries were certified as serious.  Investigations into the incident are ongoing.",13:30,22/03/2025,minor,driver,COLL,"['43', '26']","[43, 26]",26,"Triq ir-Rabat, Nadur",Triq ir-Rabat,Nadur,5,0,FALSE,FALSE,FALSE,FALSE,4,1,Afternoon
28/03/2025,"Today, at about (1045hrs), the Police were informed that their assistance was needed in Tal-Balal Road, San Gwann.The Police went immediately on site and there it resulted that an accident had occurred between a bike, on which there was a 33-year-old Italian man, and a DAF truck, which was being driven by a 32-year-old man residing in Mosta.The cyclist was assisted by a medical team, taken to Mater Dei Hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",10:45,28/03/2025,grievous,driver,OTH,"['33', '32']",[32],32,"Balal Road, San Gwann",Balal Road,San Gwann,4,0,TRUE,TRUE,FALSE,FALSE,4,2,Morning
06/04/2025,"Today, at around 0830hrs, the Police were informed of a traffic accident in Triq Żagħfran, Ħ’Attard.Preliminary investigations showed that a collision occurred between a Toyota Passo driven by a 19-year-old woman residing in Birkirkara and a Kawazaki motorcycle driven by a 31-year-old man also living in Birkirkara.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to be seriously injured.Magistrate Dr Ian Farrugia LL. D was informed of the case and appointed an inquiry, while Police investigations are ongoing.",08:30,06/04/2025,serious,motorcyclist,COLL,"['19', '31']","[19, 31]",19,"Triq Żagħfran, Attard",Triq Żagħfran,Attard,6,0,FALSE,FALSE,FALSE,FALSE,3,1,Morning
06/04/2025,"Today, at around 0830hrs, the Police were informed of a traffic accident in Triq Żagħfran, Ħ’Attard.Preliminary investigations showed that a collision occurred between a Toyota Passo driven by a 19-year-old woman residing in Birkirkara and a Kawazaki motorcycle driven by a 31-year-old man also living in Birkirkara.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to be seriously injured.Magistrate Dr Ian Farrugia LL. D was informed of the case and appointed an inquiry, while Police investigations are ongoing.",08:30,06/04/2025,minor,driver,COLL,"['19', '31']","[19, 31]",19,"Triq Żagħfran, Attard",Triq Żagħfran,Attard,6,0,FALSE,FALSE,FALSE,FALSE,3,1,Morning
07/04/2025,"Yesterday, at around quarter to nine in the evening (2045hrs), the Police were informed of a traffic accident in Triq il-Buqana, Rabat.Preliminary investigations showed that a collision occurred between a Kia Avella driven by a 25-year-old man from Santa Luċija and a Kymco Agility motorcycle driven by a 41-year-old man from Birkirkara.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",20:45,06/04/2025,grievous,motorcyclist,COLL,"['25', '41']","[25, 41]",25,"Triq il-Buqana, Rabat",Triq il-Buqana,Rabat,6,0,FALSE,FALSE,FALSE,FALSE,3,1,Evening
07/04/2025,"Yesterday, at around quarter to nine in the evening (2045hrs), the Police were informed of a traffic accident in Triq il-Buqana, Rabat.Preliminary investigations showed that a collision occurred between a Kia Avella driven by a 25-year-old man from Santa Luċija and a Kymco Agility motorcycle driven by a 41-year-old man from Birkirkara.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",20:45,06/04/2025,minor,driver,COLL,"['25', '41']","[25, 41]",25,"Triq il-Buqana, Rabat",Triq il-Buqana,Rabat,6,0,FALSE,FALSE,FALSE,FALSE,3,1,Evening
13/04/2025,"Today, at around 0800hrs, the Police were informed of a traffic accident in Triq Marsaxlokk, Marsaxlokk.Preliminary investigations showed that a 35-year-old Libyan man from Msida lost control of the Toyota Yaris he was driving and crashed into a pole and a wall. Another 28-year-old Libyan national, a resident of Swieqi, was also in the vehicle.A medical team was called on site and an ambulance took the 28-year-old man to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",08:00,13/04/2025,grievous,driver,COLL,"['35', '28', '28']",[],28,"Triq Marsaxlokk, Marsaxlokk",Triq Marsaxlokk,Marsaxlokk,6,0,FALSE,FALSE,FALSE,FALSE,2,1,Morning
13/04/2025,"Today, at around 0800hrs, the Police were informed of a traffic accident in Triq Marsaxlokk, Marsaxlokk.Preliminary investigations showed that a 35-year-old Libyan man from Msida lost control of the Toyota Yaris he was driving and crashed into a pole and a wall. Another 28-year-old Libyan national, a resident of Swieqi, was also in the vehicle.A medical team was called on site and an ambulance took the 28-year-old man to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",08:00,13/04/2025,minor,driver,COLL,"['35', '28', '28']",[],28,"Triq Marsaxlokk, Marsaxlokk",Triq Marsaxlokk,Marsaxlokk,6,0,FALSE,FALSE,FALSE,FALSE,2,1,Morning
14/04/2025,"Yesterday, at about 1745hrs, the Police were informed of a traffic accident in Birżebbuġa Road, Birżebbuġa.Preliminary investigations found that a collision occurred between a Smart driven by a 41-year-old man from Gudja and a Toyota Passo driven by a 36-year-old woman from Żabbar.A medical team was called on site and an ambulance took the man to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",17:45,13/04/2025,grievous,driver,COLL,"['41', '36']","[41, 36]",36,"Birżebbuġa Road, Birżebbuġa",Birżebbuġa Road,Birżebbuġa,6,0,FALSE,FALSE,FALSE,FALSE,2,2,Evening
14/04/2025,"Yesterday, at about 1745hrs, the Police were informed of a traffic accident in Birżebbuġa Road, Birżebbuġa.Preliminary investigations found that a collision occurred between a Smart driven by a 41-year-old man from Gudja and a Toyota Passo driven by a 36-year-old woman from Żabbar.A medical team was called on site and an ambulance took the man to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",17:45,13/04/2025,minor,driver,COLL,"['41', '36']","[41, 36]",36,"Birżebbuġa Road, Birżebbuġa",Birżebbuġa Road,Birżebbuġa,6,0,FALSE,FALSE,FALSE,FALSE,2,2,Evening
16/04/2025,"Yesterday, at around ten minutes to nine in the morning (0850 hrs), the Police were informed of a traffic accident in Triq Aldo Moro, Marsa.Preliminary investigations by the District Police found that a collision occurred between a Yamaha motorcycle driven by a 36-year-old man from Cospicua, an Isuzu Elf van driven by a 52-year-old man from Fgura and a Hyundai Kona driven by a 53-year-old man from Żabbar.A medical team was called on site to assist and an ambulance took the motorcyclist to Mater Dei Hospital for treatment. He was later certified to have sustained grievous injuries.Police investigations in connection with this incident are ongoing.",08:50,15/04/2025,grievous,motorcyclist,COLL,"['36', '52', '53']","[36, 52, 53]",36,"Triq Aldo Moro, Marsa",Triq Aldo Moro,Marsa,1,1,FALSE,FALSE,FALSE,FALSE,4,2,Morning
16/04/2025,"Yesterday, at around ten minutes to nine in the morning (0850 hrs), the Police were informed of a traffic accident in Triq Aldo Moro, Marsa.Preliminary investigations by the District Police found that a collision occurred between a Yamaha motorcycle driven by a 36-year-old man from Cospicua, an Isuzu Elf van driven by a 52-year-old man from Fgura and a Hyundai Kona driven by a 53-year-old man from Żabbar.A medical team was called on site to assist and an ambulance took the motorcyclist to Mater Dei Hospital for treatment. He was later certified to have sustained grievous injuries.Police investigations in connection with this incident are ongoing.",08:50,15/04/2025,minor,driver,COLL,"['36', '52', '53']","[36, 52, 53]",36,"Triq Aldo Moro, Marsa",Triq Aldo Moro,Marsa,1,1,FALSE,FALSE,FALSE,FALSE,4,2,Morning
17/04/2025,"Today, at around 0930hrs, the Police were informed of a traffic accident in Tal-Barrani Road, Żejtun.The Police went immediately on site and preliminary investigations showed that a collision had occurred between a Mazda Demio driven by a 46-year-old man residing in Żejtun and a Honda motorcycle driven by a 79-year-old man also living in Żejtun.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",09:30,17/04/2025,minor,driver,COLL,"['46', '79']","[46, 79]",46,"Barrani Road, Żejtun",Barrani Road,Żejtun,4,1,FALSE,FALSE,FALSE,TRUE,3,3,Morning
17/04/2025,"Today, at around 0930hrs, the Police were informed of a traffic accident in Tal-Barrani Road, Żejtun.The Police went immediately on site and preliminary investigations showed that a collision had occurred between a Mazda Demio driven by a 46-year-old man residing in Żejtun and a Honda motorcycle driven by a 79-year-old man also living in Żejtun.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",09:30,17/04/2025,grievous,motorcyclist,COLL,"['46', '79']","[46, 79]",46,"Barrani Road, Żejtun",Barrani Road,Żejtun,4,1,FALSE,FALSE,FALSE,TRUE,3,3,Morning
17/04/2025,"An 80-year old man was seriously injured after he was run over by a car in Luqa on Thursday afternoon. Police reported that the man from Santa Lucija was hit by a Nissan NV 200 which was being driven by a 22-year old man from Għaxaq. The accident happened at 1pm in Triq Ħal Luqa, Luqa. The 80-year old pedestrian was treated on site and then taken to Mater Dei Hospital by ambulance where he was certified to be suffering from grievous injuries. Police investigations are under way.",13:00,17/04/2025,serious,pedestrian,PED,"['80', '22', '80']",[22],22,"Triq Ħal Luqa, Luqa",Triq Ħal Luqa,Luqa,4,0,FALSE,FALSE,FALSE,FALSE,2,1,Afternoon
18/04/2025,"A 46-year-old motorcyclist resident in Rabat, was seriously injured early this morning in a traffic accident in Mosta.The accident happened at around 0200hrs in Triq iż-Żejfa.Preliminary investigations showed that a collision occurred between a BMW motorcycle being driven by a Transport Malta official and a Peugeot 206 driven by a 54-year-old man residing in Naxxar.A medical team was immediately summoned to assist the officer and was then taken to Mater Dei Hospital by ambulance.Magistrate Dr Philip Galea Farrugia LL.D was informed of the case and appointed an inquiry.Police investigations are still ongoing.",02:00,18/04/2025,serious,motorcyclist,COLL,"['46', '54']",[54],54,"Triq iż-Żejfa, Rabat",Triq iż-Żejfa,Rabat,6,0,FALSE,FALSE,FALSE,FALSE,3,3,Night
18/04/2025,"A 46-year-old motorcyclist resident in Rabat, was seriously injured early this morning in a traffic accident in Mosta.The accident happened at around 0200hrs in Triq iż-Żejfa.Preliminary investigations showed that a collision occurred between a BMW motorcycle being driven by a Transport Malta official and a Peugeot 206 driven by a 54-year-old man residing in Naxxar.A medical team was immediately summoned to assist the officer and was then taken to Mater Dei Hospital by ambulance.Magistrate Dr Philip Galea Farrugia LL.D was informed of the case and appointed an inquiry.Police investigations are still ongoing.",02:00,18/04/2025,minor,driver,COLL,"['46', '54']",[54],54,"Triq iż-Żejfa, Rabat",Triq iż-Żejfa,Rabat,6,0,FALSE,FALSE,FALSE,FALSE,3,3,Night
18/04/2025,"Today, at around 1330hrs, the Police were informed of a traffic accident in Triq Burmarrad, St Paul’s Bay.Preliminary investigations showed that a collision occurred between a Mazda Demio driven by a 31-year-old Czech Republic woman residing in Mosta and a Piaggio motorcycle driven by a 72-year-old man who lives in Birkirkara.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",13:30,18/04/2025,grievous,motorcyclist,COLL,"['31', '72']","[31, 72]",31,"Triq Burmarrad, St Paul’s Bay",Triq Burmarrad,St Paul’s Bay,6,0,FALSE,FALSE,FALSE,TRUE,3,2,Afternoon
18/04/2025,"Today, at around 1330hrs, the Police were informed of a traffic accident in Triq Burmarrad, St Paul’s Bay.Preliminary investigations showed that a collision occurred between a Mazda Demio driven by a 31-year-old Czech Republic woman residing in Mosta and a Piaggio motorcycle driven by a 72-year-old man who lives in Birkirkara.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",13:30,18/04/2025,minor,driver,COLL,"['31', '72']","[31, 72]",31,"Triq Burmarrad, St Paul’s Bay",Triq Burmarrad,St Paul’s Bay,6,0,FALSE,FALSE,FALSE,TRUE,3,2,Afternoon
22/04/2025,"An Italian woman was taken to Mater Dei Hospital for some injuries she suffered in a traffic accident in Cospicua Seafront, Cospicua at around 1300hrs.It resulted from initial investigations that the victim was hit by a Nissan March, which was being driven by a 48-year-old man from Kalkara.The woman was assisted by a medical team, taken to hospital by an ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",13:00,22/04/2025,grievous,pedestrian,PED,['48'],[48],48,"Cospicua Seafront, Cospicua",Cospicua Seafront,Cospicua,1,0,FALSE,FALSE,FALSE,FALSE,2,3,Afternoon
26/04/2025,"A 26-year-old Indian man and residing in Floriana, at around 2200hrs, was taken to Mater Dei Hospital because he was injured in a traffic accident in Triq Kordin, Paola.Preliminary investigations showed that the man was riding a Hyosung Karion motorcycle, lost control and fell.He was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",22:00,26/04/2025,grievous,motorcyclist,OTH,['26'],[],26,"Triq Kordin, Paola",Triq Kordin,Paola,5,0,FALSE,FALSE,FALSE,FALSE,1,1,Evening
02/05/2025,"A 63-year old man from Għarb, Gozo, was grievously injured when the motorbike  he was driving was involved in a collision with a car in Mġarr on Friday afternoon. Police said the accident happened at 3.30pm in Triq l-Imġarr when a Toyota Starlet driven by a 54-year old man from Mosta was involved in a collision with a Honda motorbike driven by the Gozitan man. The motorcyclist was taken to Mater Dei Hospital by ambulance where he was certified to be suffering grievous injuries. Magistrate Ian Farrugia was informed of the accident and has opened an inquiry. Police investigations are still underway.",15:30,02/05/2025,minor,driver,COLL,"['63', '54']",[54],54,"Triq l-Imġarr, Mġarr",Triq l-Imġarr,Mġarr,4,0,FALSE,FALSE,FALSE,FALSE,3,3,Afternoon
02/05/2025,"A 63-year old man from Għarb, Gozo, was grievously injured when the motorbike  he was driving was involved in a collision with a car in Mġarr on Friday afternoon. Police said the accident happened at 3.30pm in Triq l-Imġarr when a Toyota Starlet driven by a 54-year old man from Mosta was involved in a collision with a Honda motorbike driven by the Gozitan man. The motorcyclist was taken to Mater Dei Hospital by ambulance where he was certified to be suffering grievous injuries. Magistrate Ian Farrugia was informed of the accident and has opened an inquiry. Police investigations are still underway.",15:30,02/05/2025,grievous,motorcyclist,COLL,"['63', '54']",[54],54,"Triq l-Imġarr, Mġarr",Triq l-Imġarr,Mġarr,4,0,FALSE,FALSE,FALSE,FALSE,3,3,Afternoon
03/05/2025,"Yesterday, at around 1700 hrs, the Police were informed about a traffic accident occurred in Triq ix-Xagħra, Xagħra, Gozo.The Police went immediately on site and from preliminary investigations, it resulted that a collision had occurred between a Hyundai that was being driven by a 74-year-old man from Xagħra and a Nissan that was being driven by a 33 years old Albanian national. A 73-year-old woman from Xagħra was also present in the Hyundai.A medical team was summoned to the scene and an ambulance took the three persons to theGozo General hospital . The men were later certified as suffering from slight injuries while the woman was certified with grievous injuries.Police investigations into the accident are ongoing.",17:00,02/05/2025,minor,driver,COLL,"['74', '33', '73']",[74],74,"Triq ix-Xagħra, Xagħra",Triq ix-Xagħra,Xagħra,4,1,FALSE,FALSE,FALSE,FALSE,2,4,Evening
03/05/2025,"Yesterday, at around 1700 hrs, the Police were informed about a traffic accident occurred in Triq ix-Xagħra, Xagħra, Gozo.The Police went immediately on site and from preliminary investigations, it resulted that a collision had occurred between a Hyundai that was being driven by a 74-year-old man from Xagħra and a Nissan that was being driven by a 33 years old Albanian national. A 73-year-old woman from Xagħra was also present in the Hyundai.A medical team was summoned to the scene and an ambulance took the three persons to theGozo General hospital . The men were later certified as suffering from slight injuries while the woman was certified with grievous injuries.Police investigations into the accident are ongoing.",17:00,02/05/2025,minor,driver,COLL,"['74', '33', '73']",[74],74,"Triq ix-Xagħra, Xagħra",Triq ix-Xagħra,Xagħra,4,1,FALSE,FALSE,FALSE,FALSE,2,4,Evening
04/05/2025,"A 43-year-old Nepalese man and residing in Msida, at around 1430hrs, was taken to Mater Dei Hospital because he was injured in a traffic accident in December 13 Road, Marsa.Preliminary investigations showed that the man was riding a Kymco motorcycle, lost control and crashed into a pole.He was assisted by a medical team, taken to hospital by ambulance and certified to have sustained serious injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry, while Police investigations are ongoing",14:30,04/05/2025,serious,motorcyclist,FXOBJ,['43'],[],43,Msida,Msida,,6,0,FALSE,FALSE,FALSE,FALSE,1,2,Afternoon
06/05/2025,"On Friday the 2nd of May, at around half past three in the afternoon (1530 hrs), the Police were informed of a traffic accident in Triq L-Imġarr, Mġarr.Preliminary investigations showed that a collision occurred between a Toyota Starlet driven by a 54-year-old man from Mosta and a Honda motorcycle driven by a 63-year-old man from Għarb, Gozo.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained serious injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry. Police investigations into the accident are ongoing.",15:30,06/05/2025,serious,motorcyclist,COLL,"['54', '63']","[54, 63]",54,"Triq L-Imġarr, Mġarr",Triq L-Imġarr,Mġarr,1,0,FALSE,FALSE,FALSE,FALSE,3,3,Afternoon
06/05/2025,"On Friday the 2nd of May, at around half past three in the afternoon (1530 hrs), the Police were informed of a traffic accident in Triq L-Imġarr, Mġarr.Preliminary investigations showed that a collision occurred between a Toyota Starlet driven by a 54-year-old man from Mosta and a Honda motorcycle driven by a 63-year-old man from Għarb, Gozo.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained serious injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry. Police investigations into the accident are ongoing.",15:30,06/05/2025,minor,driver,COLL,"['54', '63']","[54, 63]",54,"Triq L-Imġarr, Mġarr",Triq L-Imġarr,Mġarr,1,0,FALSE,FALSE,FALSE,FALSE,3,3,Afternoon
07/05/2025,"A 53-year-old man who lives in Msida, at around 1000hrs, was taken to Mater Dei Hospital because he was injured in a traffic accident in Triq L. Zamenhof corner with Triq Xmiexi, Msida.Preliminary investigations showed that the man was hit by a Ford Transit, which was being driven by a 24-year-old man also residing in Msida.The man was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",10:00,07/05/2025,grievous,pedestrian,PED,"['53', '24']",[24],24,"Triq Xmiexi, Msida",Triq Xmiexi,Msida,2,1,FALSE,FALSE,FALSE,FALSE,2,1,Morning
07/05/2025,"Today, at around 1315 hrs, the Police were informed of a traffic accident in Triq Għar Dalam, Birżebbuġa.Preliminary investigations showed that a collision occurred between a Peugeot partner that was being driven by a 23-year-old Albanian from Birżebbuġa and a Honda NSS motorcycle that was being driven by a 34-year-old man from Zejtun.A medical team was called on site and an ambulance took the biker to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations into the accident are ongoing.",13:15,07/05/2025,minor,driver,COLL,"['23', '34']","[23, 34]",23,"Triq Għar Dalam, Birżebbuġa",Triq Għar Dalam,Birżebbuġa,2,0,FALSE,FALSE,FALSE,FALSE,3,1,Afternoon
07/05/2025,"Today, at around 1315 hrs, the Police were informed of a traffic accident in Triq Għar Dalam, Birżebbuġa.Preliminary investigations showed that a collision occurred between a Peugeot partner that was being driven by a 23-year-old Albanian from Birżebbuġa and a Honda NSS motorcycle that was being driven by a 34-year-old man from Zejtun.A medical team was called on site and an ambulance took the biker to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations into the accident are ongoing.",13:15,07/05/2025,grievous,motorcyclist,COLL,"['23', '34']","[23, 34]",23,"Triq Għar Dalam, Birżebbuġa",Triq Għar Dalam,Birżebbuġa,2,0,FALSE,FALSE,FALSE,FALSE,3,1,Afternoon
08/05/2025,"A 32-year-old woman who lives in Għajnsielem, Gozo, at around 1015hrs, was taken to Mater Dei Hospital because she was injured in a traffic accident in Żabbar Road, Fgura.Preliminary investigations showed that the victim was hit by a Ford Fiesta, which was being driven by a 78-year-old man residing in Marsascala.The woman was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",10:15,08/05/2025,grievous,pedestrian,PED,"['32', '78']",[78],78,Għajnsielem,Għajnsielem,,3,0,FALSE,FALSE,FALSE,FALSE,2,4,Morning
12/05/2025,"Today, at around 0800hrs, the Police were informed of a traffic accident in Valley Road, Qormi.Preliminary investigations showed that a collision occurred between a Ford Transit driven by a 34-year-old man residing in Żebbuġ and a Honda motorcycle driven by a 29-year-old man who lives in Qormi.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",08:00,12/05/2025,minor,driver,COLL,"['34', '29']","[34, 29]",29,"Valley Road, Qormi",Valley Road,Qormi,0,1,FALSE,FALSE,FALSE,FALSE,3,2,Morning
12/05/2025,"Today, at around 0800hrs, the Police were informed of a traffic accident in Valley Road, Qormi.Preliminary investigations showed that a collision occurred between a Ford Transit driven by a 34-year-old man residing in Żebbuġ and a Honda motorcycle driven by a 29-year-old man who lives in Qormi.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",08:00,12/05/2025,grievous,motorcyclist,COLL,"['34', '29']","[34, 29]",29,"Valley Road, Qormi",Valley Road,Qormi,0,1,FALSE,FALSE,FALSE,FALSE,3,2,Morning
