"article_id","url","source_name","source_url","title","subtitle","author_name","publish_date","content","top_image_url","top_image_caption","created_at","tags","categories"
86,"https://timesofmalta.com/article/proper-planning-piecemeal-announcements-needed-solve-traffic.1112369","Times of Malta","https://timesofmalta.com","PN: Proper planning, not piecemeal announcements, needed to solve traffic issues","Ministerial announcements are not backed by proper studies, PN MPs say","Claudia Calleja","2025-07-02","Malta needs a long-term strategy to address traffic and transport issues, rather than the current unplanned and piecemeal announcements being thrown out by the government, Mark Anthony Sammut, shadow minister for transport, said on Wednesday. He was speaking during a press conference held at the busy Aldo Moro Road in Marsa, alongside the shadow minister for the infrastructure Joseph Giglio. They noted that over recent months, Transport Minister Chris Bonett announced a series of measures aimed at tackling the traffic crisis. Some of these were meant to be implemented by the end of June but, as the minister himself confirmed, they ""got stuck in traffic."" Among these initiatives were a park-and-ride project in several localities, and a proposal to offer €25,000 to individuals who surrender their driving licence for five years. However, the minister had earlier this week revealed that the latter initiative had not yet progressed and the government had yet to finalise which demographic it would target first.   Sammut said the initiative had been announced before proper studies and costings were made. “No deadlines have been met. This was launched without proper studies or costing,” Sammut said. He recalled that less than a month ago, the minister also went into reverse gear over plans to raise the threshold for vintage car classification by five years to 35. Similarly, a proposed ferry service to Buġibba, promised for summer, had still not materialised, with June now over. “This government is not following a clear plan, it is managing by crisis,” he said, also pointing to massive inconvenience caused by simultaneous, uncoordinated roadworks in areas such as Ċirkewwa, St Paul’s Bay, Golden Bay and St Julian’s. He argued that this reflected a basic lack of traffic management. Giglio echoed the sentiment, accusing the government of selling propaganda rather than delivering real results. “Despite all the announcements, the impact on the roads has not matched the minister’s claims,” he said. “All we need to do is look around us every day. There is confusion, a sense of crisis management. Even the announcement of a new Transport Malta unit to investigate traffic accidents - when this function already exists within the police – shows lack of planning,” he said.","https://cdn-attachments.timesofmalta.com/4f9f6b891ed3985aa69ed6fbf70f5c87ad4b2aaf-1751443681-2f3c5255-1920x1280.jpg","Nationalist MPs have demanded proper plans to ease Malta's traffic congestion.","2025-07-02 10:10:15.604006+00","{National,Pn,Traffic}","{}"
113265,"https://timesofmalta.com/article/motorcyclist-grievously-injured-mellieha-collision.1112619","Times of Malta","https://timesofmalta.com","Motorcyclist grievously injured in Mellieħa collision","Qormi man, 46, was involved in an accident with a car on Triq il-Kbira","Times of Malta","2025-07-05","A motorcyclist was grievously injured in a collision with a car in Mellieħa on Saturday morning. The accident occurred at around 11am in Triq il-Kbira and involved a Hyundai Getz, driven by a 23-year-old man from Mellieħa, and a Honda motorbike ridden by a 46-year-old man from Qormi. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/7ca402bd044c282937d2f0df8fd7af7f3506e261-1751732775-a5628b71-1920x1280.jpg","A 46-year old man from Qormi was grievously injured in the accident in Mellieħa  File photo: Times of Malta","2025-07-18 11:27:24.677878+00","{Accident,Mellieħa,National}","{}"
190828,"https://timesofmalta.com/article/motorcyclist-seriously-injured-collision-car.1112652","Times of Malta","https://timesofmalta.com","Motorcyclist seriously injured after collision with car","The Indian national was taken to Mater Dei","Times of Malta","2025-07-07","A man was left with serious injuries Sunday after his motorbike was involved in a collision with a car in Mosta.  Initial police investigations indicate the Suzuki motorbike driven by the man, a 30-year-old Indian mational from Birkirkara, was involved in a collision on Triq iż-Żejfa with a Kia Sportage driven by a 34-year-old woman from Rabat. The man was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious.  Investigations are ongoing.","https://cdn-attachments.timesofmalta.com/3fff0344f77c01d3e02bf4085bcc5188016c6a93-1751866620-94abc6a4-1920x1280.jpg","The incident took place just before 6pm on Triq iż-Żejfa in Mosta. Photo: Malta Police Force.","2025-07-18 15:22:18.441414+00","{Accident,Mosta,National}","{}"
178241,"https://timesofmalta.com/article/malta-approach-tackling-traffic-congestion-questioned-new-eu-report.1112800","Times of Malta","https://timesofmalta.com","Malta’s approach to tackling traffic congestion questioned in new EU report","European Semester Report praises Malta's economy, flags broader concerns.","Neville Borg","2025-07-09","An EU report has questioned Malta’s carrot-not-stick approach to tackling traffic congestion, arguing that incentive-based measures have been “largely ineffective”. The European Semester Report, which traces Malta’s progress across a range of sectors, was presented to MCESD on Wednesday. The report points to a raft of measures unveiled earlier this year, singling out proposals to offer cash incentives to people willing to give up their cars or driving licences, or those willing to switch to small motorcycles. These measures “still favour rewards over sanctions,” the report says. Meanwhile, promises to create new parking facilities “will further encourage car use, leading to increased congestion”. The report notes that “measures to tackle congestion by disincentivising the use of private cars…are not foreseen”. “Policies in place to address traffic congestion have been predominately incentive-based and largely ineffective,” the report says. Its authors also say that measures to improve public road transport and alternative modes of mobility “seem to be systematically lacking,” with a 2024 ban on rental e-scooters further reducing options for alternative mobility. Government figures say the proposals unveiled earlier in the year are short-term, voluntary initiatives intended to encourage a cultural shift towards alternative modes of transport, with longer-term measures (including a mass transit system) set to follow. Meanwhile, recently announced plans to extend Malta’s sea transport network have broadly met with public approval. The report explores several other areas of Malta’s social and economic development, heaping praise on the country’s economic performance but flagging several broader concerns. Economic growth is expected to continue, with Malta’s low unemployment figures likely to remain stable. Meanwhile, the country’s deficit is likely to dip at a faster rate than expected, with the country’s debt-to-GDP ratio well within the EU’s recommended margins. However, Malta remains highly dependent on fossil fuels, with one of the lowest rates of renewable energy uptake across the EU. Malta’s blanket energy subsidies “hinder electrification” and should be phased out in favour of further investment in green investments and strengthening grid capacity, the report says. Meanwhile, poverty is rising among specific groups, including children, non-EU nationals, and older adults. Policy measures to address poverty among vulnerable groups have yet to yield results, the report suggests. And Malta still faces long-standing problems of court delays and skills shortages, with “systemic shortcomings” in Malta’s educational system resulting in “persistently insufficient basic skills,” as well as low enrolment of tertiary students in STEM subjects. Positive report but several 'areas for improvement': MCESD In a statement, MCESD said the report highlights “a strong and dynamic Maltese economy but points to areas requiring improvement”. The Council outlined the call for Malta to invest more in research and development, as well as to cut transport emissions and tackle traffic congestion. Meanwhile, Finance Minister Clyde Caruana welcomed the report, describing it as “a moment of satisfaction but also of motivation”. “We must continue working together to invest in crucial areas such as research, innovation, and training, and create a sustainable and inclusive economy for all,” he said.","https://cdn-attachments.timesofmalta.com/b0d0005e780020562fe480b7f225351e3f0f96b0-1752065987-cd4f92ed-1920x1280.jpg","Malta hopes to cut traffic congestion through an incentive-based approach. File photo: Matthew Mirabelli","2025-07-18 14:43:09.06644+00","{""European Union"",National,Traffic}","{}"
139548,"https://timesofmalta.com/article/motorcyclist-grievously-injured-msida-collision.1112824","Times of Malta","https://timesofmalta.com","Motorcyclist grievously injured in Msida collision","The accident happened on Wednesday evening","Times of Malta","2025-07-10","A motorcyclist was grievously injured in a traffic accident in Msida on Wednesday evening. The collision occurred at around 6:30 p.m. on Triq Mikiel Anton Vassalli and involved a Smart car driven by a 40-year-old Italian woman residing in Mosta, and a Honda WW125 motorcycle ridden by a 45-year-old man from Ħamrun. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/01753129b1d448a165bc53ecdf8b5c20e2995245-1752129843-56090806-1920x1280.jpg","The aftermath of the accident in Msida which left a motorcyclist with grievous injuries. Photo: Malta Police Force","2025-07-18 12:46:12.744465+00","{Accident,Msida,National}","{}"
136487,"https://timesofmalta.com/article/tourist-dies-hotel-balcony-fall-st-julians.1112900","Times of Malta","https://timesofmalta.com","Tourist dies after falling off hotel balcony in St Julian's","The British man was certified dead on site","James Cummings","2025-07-11","Updated 4.22pm A British tourist died in the early hours of Friday after falling off the balcony of his hotel in St Julian's. Police said preliminary investigations indicated that the 25-year-old man fell off the balcony of the hotel on Triq Spinola at around 4.15am. A medical team was called but the man was pronounced dead on the scene. Magistrate Philip Galea Farrugia is leading the inquiry, assisted by several experts as police investigations continue. Times of Malta has confirmed that the fatal incident happened at the Cavalieri Art Hotel and that the man fell off a balcony facing Triq Spinola, though no other details were available at the time of publication.  The police told Times of Malta that the road was temporarily closed for traffic earlier on Friday morning but once the body was taken away, the road was reopened. By 9am on Friday morning, the hotel appeared to be operating as usual with nothing to suggest the tragic events of the night before. Welsh news outlet Newyddion S4C reported Friday afternoon that the deceased tourist was a Welsh man from Gwynedd.","https://cdn-attachments.timesofmalta.com/a34e220f0e3d0aee0473ce3dd7f92abb804d8efd-1752216976-150a4d66-1920x1280.jpeg","The young man fell from the hotel balcony on to the street, to the right. Photo: Chris Sant Fournier","2025-07-18 12:37:31.225837+00","{Accident,National,""St Julian’S""}","{}"
227172,"https://timesofmalta.com/article/public-invited-propose-tech-solutions-malta-traffic-problems.1112969","Times of Malta","https://timesofmalta.com","Public invited to propose tech solutions for Malta’s traffic problems","Grants of up to €50,000 made available through new expression of interest","Times of Malta","2025-07-12","Individuals, SMEs and startups have been offered up to €50,000 to propose innovative digital solutions to help manage Maltese traffic. The expression of interest, announced by the Transport Ministry on Saturday, is open to submissions from anyone who believes they have an idea that could significantly improve the situation on local roads. Ideas can range from traffic management systems to digital solutions to help connect people to vacant parking spots. Individuals who submit ideas can receive grants of up to €20,000 while startups, SMEs and other companies are eligible for grants of up to €50,000. Apart from grants, successful applicants will receive mentoring, access to official data and infrastructure and help to bring their ideas to fruition. Proposals can be submitted until September 30 and more information is available online. Transport Minister Chris Bonett urged people to take part in the initiative. “The government is willing to invest in digital projects to improve road commuting nationwide,” he said. Transport Malta CEO Kurt Farrugia echoed that. “We are opening our doors to any opportunities that might improve Malta’s mobility. Transport Malta is committed to providing a real platform to those with innovative ideas,” Farrugia said. The expression of interest was announced during a visit the minister paid to World Pro Racing, which is using renders of local roads and sites on various advanced simulators.","https://cdn-attachments.timesofmalta.com/b9cd85737feede6914b9920acbf83be02427f9a0-1752312561-3fa4e449-1920x1280.jpg","A driving simulator at World Pro Racing. Photo: Transport Ministry","2025-07-18 17:10:29.217017+00","{National,Tech,Traffic,Transport}","{}"
102356,"https://timesofmalta.com/article/watch-alleged-bidnija-killer-ramming-car-road-rage-incident-january.1113025","Times of Malta","https://timesofmalta.com","Watch: Alleged Bidnija killer rams car in road rage incident in January","Video shows him driving large water tanker truck straight into a car in St Paul's Bay","Monique Agius","2025-07-14","A man accused of the recent Bidnija murder was at the wheel of a truck that appeared to have deliberately ploughed into a vehicle in an incident last January, according to footage obtained by Times of Malta. The alleged road rage incident shows the large vehicle driving straight into the car on the road as a man is seen trying to close the back passenger door. Mohamed Hamdan was later identified as the driver of the truck. The incident happened on January 20 on Triq it-Turisti in St Paul’s Bay. Hamdan, 46, who has a history of crime, stands accused of killing Jean Paul Busuttil following a collision between the two on a country lane in Bidnija early on June 29. He is pleading not guilty to all charges.  Surveyors’ reports seen by Times of Malta detail the extensive damage sustained by the car of the victim, who is still chasing his money. One of the reports states that the car sustained “very extensive damages on the left side panels, rear and right front”. The collision also caused the left side airbags to deploy. The left side panels were pushed onto the passenger’s compartment. The rear extensive damage affected the tailgate, rear panel, tow bar, rear trim and rear right wing. It estimated the total repair costs at €13,759. The surveyor appointed by the insurance estimated the repair works at €15,658. Questions have been sent to the police about the case. Times of Malta understands that they are expected to take action.","https://cdn-attachments.timesofmalta.com/146917809279a2d3d402a977215176048b1e430e-1752424346-275ea303-1920x1280.jpg","A screengrab of the moment the truck is driven into the car.","2025-07-18 10:56:19.308943+00","{Accident,Crime,National,""St Paul’S Bay""}","{}"
220724,"https://timesofmalta.com/article/motorcyclist-left-serious-injuries-traffic-accident-marsaxlokk.1113069","Times of Malta","https://timesofmalta.com","Motorcyclist left with serious injuries after traffic accident in Marsaxlokk","The incident happened on Melqart Street at around 11am","Times of Malta","2025-07-14","A motorcyclist was left with serious injuries Monday after a traffic accident in Marsaxlokk. Initial investigations suggest a collision occurred between a Kymco motorbike driven by a 35-year-old French national and a 30-year-old Ħaż-Żabbar resident on Melqart Street at around 11am. The French national was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious. Investigations are ongoing.","https://cdn-attachments.timesofmalta.com/acc195504413540bc96a47437f1d132349d0bd6f-1752511494-d23458c9-1920x1280.jpeg","The man was taken to Mater Dei for further treatment. File photo.","2025-07-18 16:51:44.024619+00","{Accident,National}","{}"
167578,"https://timesofmalta.com/article/motorist-fined-4000-grievously-injuring-woman-using-pelican-crossing.1113111","Times of Malta","https://timesofmalta.com","Motorist fined €4,000 after grievously injuring woman using pelican crossing","Witness describes seeing the accused's car approach at 'abnormal' speed","Monique Agius","2025-07-15","A motorist has been fined €4,000 after being found guilty of grievously injuring a pedestrian after he crashed into a car waiting at a pelican crossing, sending it smashing into a woman crossing the road. St Paul’s Bay resident Jithu James, 32, was accused of driving a vehicle in a dangerous, negligent and reckless manner and grievously injuring a pedestrian in an incident that occurred in October 2023. A motorist who was on his way home from work at the time of incident, explained he had been waiting for pedestrians to cross a pelican crossing on December 13 Road when he saw a vehicle being driven at an “abnormal” speed. The speeding vehicle crashed into the witness’ car, which in turn hit a pedestrian using the crossing. The witness exited his vehicle, called the emergency services and went to assist a woman who was lying on the ground. In his testimony, he recalled that she was not in a “good” state. Under cross-examination he confirmed he had stopped but not pulled up his handbrake. He also confirmed he had not been charged in connection with the incident. Another witness, who had been using the crossing at the time of the incident, explained he had been crossing the road with his dog, with a woman walking next to him. Two cars had been waiting for pedestrians to finish using the crossing, he recalled, when a third car crashed into one of the stationary cars. He added that his dog lost a tooth in the crash. The man remained with the woman until the ambulance came. The court in its considerations held that James failed to maintain a proper lookout while driving, especially when approaching a pedestrian crossing. The man was fined €4,000 and had 10 points knocked off his licence. He was disqualified from holding a driving licence for three months. Magistrate Yana Micallef Stafrace presided.","https://cdn-attachments.timesofmalta.com/da35cf645db2ff887aed04cdfe82592911fd4e5f-1752587528-39e3f4ae-1920x1280.jpg","The woman was hit while using a pelican crossing. Photo: Shutterstock.","2025-07-18 14:09:25.411252+00","{Accident,Court,Marsa,National}","{}"
141175,"https://timesofmalta.com/article/woman-motorcyclist-grievously-injured-gzira-crash.1113241","Times of Malta","https://timesofmalta.com","Woman motorcyclist grievously injured in Gżira crash","The incident happened on Rue d'Argens","Times of Malta","2025-07-17","A woman was grievously injured on Thursday after the motorbike she was driving was involved in a collision in Gżira. The 45-year old woman from Ta’Xbiex was driving a Lexmoto Riviera motorbike when she was involved in a collision with a Toyota Auris driven by a 24-year old woman from Sliema. The incident happened at around 1.15pm on Rue d’Argens in Gżira. The motorcyclist was taken to Mater Dei Hospital by ambulance where she was certified to have sustained grievous injuries. Police investigations are under way.","https://cdn-attachments.timesofmalta.com/7ca402bd044c282937d2f0df8fd7af7f3506e261-1752771514-4e46206a-1920x1280.jpg","A motorcyclist was grievously injured following a collision on Triq d'Argens in Gżira. File photo: Times of Malta","2025-07-18 12:50:55.009338+00","{Accident,Gżira,National}","{}"
130030,"https://timesofmalta.com/article/70yearold-woman-left-serious-injuries-mqabba-traffic-accident.1113207","Times of Malta","https://timesofmalta.com","Woman, 70, seriously hurt after crashing into pole in Mqabba","Initial investigations indicate the woman crashed into a pole after losing control of her vehicle","Times of Malta","2025-07-17","A 70-year-old woman was left with serious injuries Wednesday after a traffic accident in Mqabba. The accident occurred at around 5pm on Triq L-Imqabba, with initial investigations indicating the woman lost control of the Kia Picanto she was driving and crashed into a pole. She was treated at the scene before being taken to Mater Dei Hospital, where her injuries were certified as serious. Investigations are ongoing.","https://cdn-attachments.timesofmalta.com/c4f6ea176c1793135ab96e428a5b89bb3e1d2f4b-1752736061-5a4072b1-1920x1280.jpeg","The incident occurred on Triq L-Imqabba. File photo.","2025-07-18 12:18:37.870971+00","{Accident,Mqabba,National}","{}"
226588,"https://timesofmalta.com/article/17yearold-taken-hospital-traffic-accident-riding-escooter.1113249","Times of Malta","https://timesofmalta.com","17-year-old taken to hospital after traffic accident while riding e-scooter","The young man was left with serious injuries","Times of Malta","2025-07-18","A young man was taken to hospital with serious injuries on Thursday night after being involved in a traffic accident while riding an e-scooter. The accident occurred at around 10.15pm on Birkirkara Valley Road, with initial investigations indicating the 17-year-old was involved in a collision with a Mazda Demio driven by a 41-year-old Birkirkara resident. The young man, also a Birkirkara resident, was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious. Investigations are ongoing.","https://cdn-attachments.timesofmalta.com/5e160ef9133b92dd4f4f79289af051ff6124ce66-1752819926-1b88324e-1920x1280.jpeg","He was taken to Mater Dei Hospital for further treatment. File photo.","2025-07-18 17:08:47.083826+00","{Accident,Birkirkara,National}","{}"
297731,"https://timesofmalta.com/article/teenager-critically-injured-balluta-bay-jet-ski-crash.1113329","Times of Malta","https://timesofmalta.com","Teenager critically injured in Balluta Bay jet ski crash","18-year-old Albanian national brought to shore by dinghy, police say","Times of Malta","2025-07-19","A teenager was critically injured in a crash between two jet skis in Baluta Bay on Friday afternoon, police said in a statement on Saturday. The 18-year-old Albanian national was rescued at sea, placed in a dinghy and taken to shore before being rushed to Mater Dei Hospital by ambulance. He was hurt when a jet ski he was riding was involved in a collision with another at around 4.30pm in the bay. Police said they have launched an investigation into the incident. The incident happened a day after an 18-year-old Spanish tourist sustained grievous injuries after she was hit by a boat propeller in Comino.","https://cdn-attachments.timesofmalta.com/62d0e40ba792b5d8b0f9b4b7246621048b12f4a0-1752915545-fad303a7-1920x1280.jpg","Balluta Bay in St Julian's. Photo: Matthew Mirabelli","2025-07-21 07:35:59.337374+00","{Accident,Maritime,National}","{}"
455412,"https://newsbook.com.mt/en/teen-injured-in-jet%e2%80%91ski-crash-at-balluta-bay/","Newsbook","https://newsbook.com.mt/","Teen injured in jet‑ski crash at Balluta Bay","","Dylan Attard","2025-07-19","An 18‑year‑old Albanian man is in hospital with serious injuries following a collision between two jet skis in Balluta Bay on Friday afternoon.
According to police, the crash occurred at about 4.30 p.m. when the craft struck each other in the popular St Julians bathing area.
The injured rider was taken ashore by dinghy and transferred by ambulance to Mater Dei Hospital, where doctors certified his condition as serious.
Officers were alerted to the incident soon afterwards and visited the scene to collect initial evidence.
The investigation into the causes of the collision is ongoing.","https://cdn.newsbook.com.mt/wp-content/uploads/2023/06/23103035/Balluta-bay-Sliema-1.jpg","","2025-07-29 16:47:23.001015+00","{Accident,""Balluta Bay"",""Jet Ski""}","{}"
450477,"https://newsbook.com.mt/en/teen-cyclist-in-critical-condition-after-rabat-crash/","Newsbook","https://newsbook.com.mt/","Teen cyclist in critical condition after Rabat crash","","Dylan Attard","2025-07-20","A 16-year-old boy from Mtarfa is in critical condition following a bicycle accident that occurred around 12:30 p.m. yesterday on Triq il-Buqana, Rabat.
Initial investigations revealed that the teenager lost control of his bicycle and collided with a wall.
Emergency responders provided immediate medical assistance at the scene before rushing him to Mater Dei Hospital by ambulance.
Doctors later confirmed that the boy suffered serious injuries and is currently at risk of dying.
Magistrate Dr Antoine Agius Bonnici LL.D. has ordered an inquiry, while police investigations into the incident are still underway.",NULL,NULL,"2025-07-29 12:40:17.596389+00","{Accident,Bicycle,Rabat}","{}"
297729,"https://timesofmalta.com/article/rider-injured-hitandrun-told-tunnel-cameras-don-t-work.1113356","Times of Malta","https://timesofmalta.com","Rider injured in hit-and-run is told tunnel cameras don’t work","He wants to find out who hit him 'to avoid future accidents' and a refund for damages incurred","Emma Borg","2025-07-20","A scooter rider injured in a hit-and-run crash in the Regional Road tunnels earlier this month is struggling to track down the driver, after being told that none of the tunnel cameras work. Giuseppe Di Dio, a 22-year-old Sicilian who works as a DJ and event organiser, was riding his Vespa 300 on July 2 at around 12.30pm when he was hit. As he entered the tunnel heading towards Swieqi, he says a van crossed into his lane, cut him off and crashed into him, knocking him off his Vespa. “I feel super lucky to tell the story. It hurt a lot. When I was on the floor, I could feel my burns,” he told Times of Malta. Shocked by the impact, Di Dio said he could not identify the van but recalled opening his eyes to see the driver standing over him. According to Di Dio, the man looked South Asian and was wearing a blue shirt. He believes he was driving a delivery van but is unsure which company the van belonged to. “He came over, checked I was alive, told me nothing and rushed off,” he said. “I know if I saw him, I would recognise him.” Thankfully, other drivers stopped to help Di Dio. He was taken to Mater Dei Hospital, where he said he had to wait between six to seven hours before being seen. “That was horrible. I couldn’t take it anymore and began to scream out in pain, and only then did they see me,” he said. He was initially told he had minor injuries and was prescribed painkillers. But after several days, his wounds became increasingly painful and doctors at Saint James Hospital later confirmed they were infected. Alongside the physical injuries, Di Dio said his motorbike was damaged and he incurred around €4,000 in expenses for medical treatment, medications, transport and missed work. “I want a refund for the damages but the most important thing is I want to find out who hit me to avoid future accidents,” he said.  After being treated, Di Dio filed a police report. He hoped CCTV footage from the tunnel would help identify the van. But he said police informed him that the security cameras inside the Ta’ Giorni tunnels do not work. “It’s insane. The policeman told me that none of the cameras they have for the tunnels work,” he said. “I told them that it is impossible but they told me again that none of them work.” In 2020, the government launched a €10 million project to upgrade Malta’s major tunnels, including Ta’ Giorni, which included the installation of security cameras. When asked if the cameras were working on the day of the incident, the transport ministry said: “The Traffic Control Centre did not have CCTV coverage in the mentioned area on the 2nd of July 2025.” The ministry did not answer questions about whether the cameras are operational. Police confirmed that a report on the accident had been filed and investigations are ongoing. In 2022, a Transport Malta spokesperson told Times of Malta that tunnel cameras were linked to the authority’s traffic control centre, and used for both congestion monitoring and automatic incident detection.","https://cdn-attachments.timesofmalta.com/952bfca8822778372482a229951da1ad55938887-1752939698-f9de19d2-1920x1280.jpg","Giovanni Di Dio says he is lucky to have survived the hit-and-run incident earlier this month. Right: Cameras were installed in the tunnels in 2020 but no authority could confirm if they are working. File photo: Matthew Mirabelli","2025-07-21 07:35:58.448352+00","{Accident,National,Transport}","{}"
306381,"https://timesofmalta.com/article/toddler-serious-condition-falling-swimming-pool.1113437","Times of Malta","https://timesofmalta.com","Toddler in serious condition after falling into swimming pool","The accident happened on Monday evening","Times of Malta","2025-07-22","A 16-month-old boy is in serious condition after falling in a pool in a private residence in Gozo, police said in a statement on Tuesday.  Police were reported of the accident on Monday evening at 7.30pm in a residence in Triq Ġnien Imrik, in Xagħra.  The toddler, found unconscious, was given medical assistance by a medical team before being taken Gozo General Hospital. From there, he was then transported by helicopter to Mater Dei Hospital. Magistrate Simone Grech is leading an inquiry.  Last month, six-year-old Zaylen drowned in a Naxxar swimming pool after he wandered away from his relatives.","https://cdn-attachments.timesofmalta.com/7b5d202b3776ffd75847a647f9fd079347519ef7-1753165448-d4b24715-1920x1280.jpg","The accident took place in a private residence in Gozo. Photo: Shutterstock","2025-07-22 07:19:08.793084+00","{Accident,Gozo,National}","{}"
353524,"https://timesofmalta.com/article/elderly-man-acquitted-traffic-fatality-victim-blamed.1113532","Times of Malta","https://timesofmalta.com","Elderly man acquitted of traffic fatality as victim is blamed","A motorist had no time to react as a pedestrian crossed the road when the lights were green for traffic","Monique Agius","2025-07-23","A man has been acquitted of causing the death of a pedestrian in Paola in 2018 after finding that the victim caused the incident through negligence and the motorist could do nothing about it. The accident happened at Triq Wied Bladun on May 13, 2018. George Glanville, now 83, from Fgura was accused of having caused the death of his friend, William Cocker. The court heard that on that day, Glanville was driving his Kia Rio on a clear road. The traffic light was green. Behind him a man rode a motorcycle accompanied by a passenger. Cocker suddenly emerged from behind a wall and attempted to cross the road straight in front of Glanville’s car. Glanville told the police he was driving at 40-50 km/hr and stopped the vehicle immediately the accident happened. He got out of his car and spoke to Cocker who was still responsive. He only left the scene after the police allowed him to. Glanville told the police that he was sorry for what had happened, since Cocker was his friend and he had known him for a long time. He also kept visiting Cocker in hospital every two days until his death on May 31.   The motorcyclist who had been following Glanville testified that Cocker just crossed the road suddenly. Glanville hit the pedestrian and stopped the car immediately. The man recalled assisting the driver and the victim, who were two elderly men and knew each other. Another eyewitness said that the pedestrian was crossing on the pedestrian crossing when the lights were green for vehicles. Superintendent Hubert Cini testified that Cocker’s injuries were certified as grievous; however, he was not seen at risk of dying at the time. A post-mortem investigation determined, however, that Cocker’s death was a result of the incident. In their submissions on punishment, the prosecution said the charges were issued after the post-mortem examination showed that the victim’s death was caused by the incident. It also argued that while the pedestrian crossed when the lights were green for vehicles, the driver failed to keep a proper lookout. The defence countered that the victim crossed the road without proper look-out when he should not have even crossed. The driver had no time to react. The court referred to the eyewitnesses who testified how Cocker just crossed the road without waiting for the red lights for vehicles. From their testimony, it emerged that the accused could not reasonably have avoided the incident. The court said that it was convinced that the accused was driving responsibly. The evidence showed that the victim had been negligent in this case and that it led to the unfortunate incident. “For this reason, one cannot say that the accused did not keep a proper look out since the victim’s action was unpredictable and there was nothing that the accused could have done to avoid the incident,” Magistrate Nadine Sant Lia observed. The court ruled that the incident was caused by Cocker’s imprudence, which created an unpredictable emergency that made it impossible and unreasonable for the accused to take timely action and avoid the incident. Glanville was acquitted of having caused Cocker’s death through negligent driving. Magistrate Nadine Sant Lia presided over the case. Superintendent Hubert Cini prosecuted.","https://cdn-attachments.timesofmalta.com/1966a14cb401bcbafabf11e858d1a333c0ff9a38-1753288953-14a5e0e0-1920x1280.jpg","A court has acquitted a motorists of causing a traffic fatality.","2025-07-25 07:49:14.501499+00","{National,Paola,Traffic}","{}"
353518,"https://timesofmalta.com/article/passenger-79-dies-lija-traffic-accident.1113509","Times of Malta","https://timesofmalta.com","Passenger dead and driver critical following Lija crash","The accident took place between a van and a car earlier on Wednesday morning","Times of Malta","2025-07-23","A 79-year-old woman from Mosta has died and an 81-year-old man is in a critical condition following a road accident in Lija on Wednesday morning.   The collision took place at around 10.30am on Triq il-Mosta and involved a Renault Trafic van and a Suzuki Swift car. Police said the van was driven by a 24-year-old man from Mtarfa. The Suzuki was being driven by the 81-year-old from Mosta, with the 79-year-old woman, also from Mosta, as a passenger.  Emergency services, including members of the Civil Protection Department and a medical team, attended the scene. All three individuals were taken to Mater Dei Hospital for treatment. The woman was certified dead shortly after arrival.  The 81-year-old man is in a serious condition, whle the condition of the van driver was not known at the time of publication. Magistrate Ian Farrugia is leading an inquiry while police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/8380eaefbc9b8bccc13bd229c6b27b3ebac82ac9-1753267930-31223447-1920x1280.jpg","Crash.","2025-07-25 07:49:13.992844+00","{Accident,Lija,National,Police}","{}"
353565,"https://timesofmalta.com/article/motorcyclist-grievously-injured-naxxar-accident.1113570","Times of Malta","https://timesofmalta.com","Motorcyclist grievously injured in Naxxar accident","He lost control of his vehicle and fell off the bike after hitting the pavement","Times of Malta","2025-07-24","A motorcyclist was grievously injured following an accident in Naxxar on Thursday morning. The 65-year old man, who lives in Mellieħa, was driving his Honda motorbike along Triq is-Salina at around 10.15am when he lost control of his vehicle, crashed into the pavement and fell off his motorbike. A medical team was called to assist him and he was taken to Mater Dei hospital by ambulance where he was certified to have sustained grievous injuries. Police investigations are under way.","https://cdn-attachments.timesofmalta.com/84c02abf5c0de66cfc1f041795e262f866ca02ee-1753365215-f807a203-1920x1280.jpg","A section of Triq is-Salina in Naxxar. File photo: GoogleMaps","2025-07-25 07:49:18.923601+00","{Accident,National,Naxxar,Police}","{}"
